index,Title,Series,Num,Author,Status,Returned,Source,Url
636,Star Force: Maty,Star Force Universe,77,Jyr Aer-ki,Read,2021-03-01,Amazon Unlimited,""
637,Star Force: Whitmore Day,Star Force Universe,78,Jyr Aer-ki,Read,2021-03-01,Amazon Unlimited,""
638,Star Force: Enlightenment,Star Force Universe,79,Jyr Aer-ki,Read,2021-03-06,Amazon Unlimited,""
639,Star Force: Reclaimers,Star Force Universe,80,Jyr Aer-ki,Read,2021-03-06,Amazon Unlimited,""
640,Star Force: Blue Blades,Star Force Universe,81,Jyr Aer-ki,Read,2021-03-06,Amazon Unlimited,""
641,Star Force: Blood on the Stars,Star Force Universe,82,Jyr Aer-ki,Read,2021-03-06,Amazon Unlimited,""
642,Star Force: Reignor,Star Force Universe,83,Jyr Aer-ki,Read,2021-03-06,Amazon Unlimited,""
643,Star Force: Temple Wars,Star Force Universe,84,Jyr Aer-ki,Read,2021-11-24,Amazon Unlimited,""
644,Star Force: Gateways,Star Force Universe,85,Jyr Aer-ki,Read,2021-11-26,Amazon Unlimited,""
645,Star Force: Deus Ex,Star Force Universe,86,Jyr Aer-ki,Read,2021-11-26,Amazon Unlimited,""
646,Gauntlet Wars,Star Force Universe,87,Jyr Aer-ki,Read,2022-12-29,Amazon Unlimited,""
647,Gauntlet Wars: Andromeda,Star Force Universe,88,Jyr Aer-ki,Read,2023-01-03,Amazon Unlimited,""
648,Gauntlet Wars: House Phoenix,Star Force Universe,89,Jyr Aer-ki,Read,2023-06-07,Amazon Unlimited,""
649,Gauntlet Wars: Mind Raider,Star Force Universe,90,Jyr Aer-ki,Read,2023-12-11,Amazon Unlimited,""
650,Gauntlet Wars: Fateless Victory,Star Force Universe,91,Jyr Aer-ki,Publish Date,2024-02-01,Amazon Unlimited,""
651,Starship Fleet Commander,Starship Fleet Commander,01,Jyr Aer-ki,Read,2024-05-14,Amazon Unlimited,https://www.amazon.com/dp/B0CQJ1S5CV/ref=mes-dp?_encoding=UTF8&pd_rd_w=T1Nyk&content-id=amzn1.sym.939a124c-ae1e-4bbd-8057-2d59f2905b17&pf_rd_p=939a124c-ae1e-4bbd-8057-2d59f2905b17&pf_rd_r=YCV11VA2P0GYAWR3T60W&pd_rd_wg=UBfyb&pd_rd_r=1e60f04e-4e39-4edb-a81f-eeaf70197481
652,Empire Undone,Starship Fleet Commander,02,Jyr Aer-ki,Read,2024-06-15,Amazon Unlimited,""
653,Across the Galactic Pond,Far Beyond Complete Series,"",Kallias Christian,Final,2020-03-11,Amazon Unlimited,https://smile.amazon.com/Across-Galactic-Pond-Box-Set-ebook/dp/B07XQY9TM4/ref=sr_1_1?crid=138P6TVGPGPAT&dchild=1&keywords=across+the+galactic+pond+box+set+far+beyond+complete+series&qid=1614702819&s=digital-text&sprefix=Far+Beyond+Complete+Series%2Cstripbooks%2C156&sr=1-1
654,Universe in Flames,Universe in Flames 5 novels + 5 novellas,"",Kallias Christian,Read,2020-04-04,Amazon Unlimited,?? Seems to be a new one but need to check the original listing in unlimited
655,Shadows: An EMP Survival Thriller,American Midnight,01,Kazzie David,Read,2022-01-24,"",https://www.amazon.com/gp/product/B088C1JDQ3?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
656,Nightfall: An EMP Survival Thriller,American Midnight,02,Kazzie David,Read,2022-01-26,"",""
657,Shadows: An EMP Survival Thriller,American Midnight,03,Kazzie David,Final,2022-01-30,"",""
658,The Immune,The Immune,01,Kazzie David,Read,2022-01-13,"",https://smile.amazon.com/gp/product/B07RVDCNL4/ref=ku_mi_rw_edp_ku
659,The Living,The Immune,02,Kazzie David,Final,2022-01-13,"",""
660,Colony Mars,Colony Mars,01-05,Kilby Gerald M.,Read,2020-04-09,Amazon Unlimited,https://smile.amazon.com/gp/product/B01CLLENU8?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
661,Plains of Utopia: Colony Six Mars,Colony Mars,06,Kilby Gerald M.,To Be Read,,Amazon Unlimited,""
662,The Belt,The Belt,01-03,Kilby Gerald M.,Read,2020-04-17,Amazon Unlimited,https://smile.amazon.com/gp/product/B078SDP24P?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
663,Enigma,The Belt,04,Kilby Gerald M.,Checked 2021-03-02,2020-04-21,Amazon Unlimited,""
664,Terms of Enlistment,Frontlines,01,Kloos Marko,Read,2022-09-09,Amazon Unlimited,https://smile.amazon.com/gp/product/B00CIXX144/ref=ku_mi_rw_edp_ku
665,Lines of Departure,Frontlines,02,Kloos Marko,Read,2022-09-09,Amazon Unlimited,""
666,Angles of Attack,Frontlines,03,Kloos Marko,Read,2022-09-10,Amazon Unlimited,""
667,Aurora,"",00,Koepp David,Read,2022-09-04,Library,https://www.amazon.com/Aurora-Novel-David-Koepp-ebook/dp/B09FK2H6R2/ref=sr_1_1?crid=1UT616OTAFN7K&keywords=aurora+david+koepp&qid=1662237695&s=digital-text&sprefix=auro%2Cdigital-text%2C80&sr=1-1
668,The Big Dark Sky,"",00,Koontz Dean,Read,2022-09-20,Amazon Unlimited,https://www.amazon.com/gp/product/B09FPXJS4H/ref=ku_mi_rw_edp_ku
669,The House at the End of the World,"",00,Koontz Dean,Read,2023-02-26,Amazon Unlimited,https://www.amazon.com/gp/product/B09W2BLL4B/ref=ku_mi_rw_edp_ku
670,Elsewhere,"",00,Koontz Dean,Read,2023-09-14,Amazon Unlimited,https://www.amazon.com/gp/product/B09W2BLL4B/ref=ku_mi_rw_edp_ku
671,How It Happened,"",00,Koryta Michael,Read,2022-11-15,Amazon Elizabeth,https://www.amazon.com/gp/product/B075CRZZRC/ref=kinw_myk_ro_title
672,Those Who Wish Me Dead,"",00,Koryta Michael,Read,2022-11-25,Amazon Elizabeth,https://www.amazon.com/Those-Who-Wish-Me-Dead-ebook/dp/B00FPQA76Q/ref=sr_1_13?crid=15T95PHMKYIOA&keywords=michael+koryta&qid=1669591502&s=digital-text&sprefix=koryata%2Cdigital-text%2C95&sr=1-13
673,ENDURE,Epoch's End,01,Kraus Mike,Read,2022-03-15,Amazon Unlimited,https://smile.amazon.com/gp/product/B09J33WQZF/ref=ku_mi_rw_edp_ku
674,SHATTER,Epoch's End,02,Kraus Mike,Read,2022-03-16,Amazon Unlimited,""
675,RETREAT,Epoch's End,03,Kraus Mike,Read,2022-03-17,Amazon Unlimited,""
676,SURVIVE,Epoch's End,04,Kraus Mike,Read,2022-03-18,Amazon Unlimited,""
677,COLLAPSE,Epoch's End,05,Kraus Mike,Won't Finish,2022-11-04,Amazon Unlimited,""
678,RECOVER,Epoch's End,06,Kraus Mike,Won't Finish,2022-11-05,Amazon Unlimited,""
679,RESTORE,Epoch's End,07,Kraus Mike,Won't Finish,2022-11-05,Amazon Unlimited,""
680,Fracture,Fracture,01,Kraus Mike,Read,2022-11-04,Amazon Unlimited,https://smile.amazon.com/gp/product/B09D8RF84T?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
681,Taken,Fracture,02,Kraus Mike,Won't Finish,2017-05-30,Amazon Unlimited,""
682,Black Phoenix,"","",Larson B. V.,Read,2019-11-11,Amazon Unlimited,https://smile.amazon.com/gp/product/B07TSQR6SS/ref=dbs_a_def_rwt_hsch_vapi_tkin_p5_i0
683,Starship Liberator,Galactic Liberation,01,Larson B. V.,Read,2017-05-30,Amazon Unlimited,https://smile.amazon.com/gp/product/B01N7MWOU1?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
684,Battleship Indomitable,Galactic Liberation,02,Larson B. V.,Read,2017-05-30,Amazon Unlimited,""
685,Flagship Victory,Galactic Liberation,03,Larson B. V.,Read,2018-07-26,Amazon Unlimited,""
686,Hive War,Galactic Liberation,04,Larson B. V.,Read,2019-08-24,Amazon Unlimited,""
687,Straker's Breakers,Galactic Liberation,05,Larson B. V.,Read,2019-08-24,Amazon Unlimited,""
688,Hell's Reach,Galactic Liberation,06,Larson B. V.,Read,2019-11-11,Amazon Unlimited,""
689,Mech 1: The Parent,Imperium Series,01,Larson B. V.,Read,2015-05-06,Amazon Unlimited,https://smile.amazon.com/gp/product/B003RCJSPG?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
690,Mech 2: The Savant,Imperium Series,02,Larson B. V.,Read,2015-05-09,Amazon Unlimited,""
691,Mech 3: The Empress,Imperium Series,03,Larson B. V.,Read,2015-05-12,Amazon Unlimited,""
692,Rebel Fleet,Rebel Fleet Series,01,Larson B. V.,Read,2017-01-09,Amazon Unlimited,""
693,Orion Fleet,Rebel Fleet Series,02,Larson B. V.,Read,2017-01-09,Amazon Unlimited,""
694,Alpha Fleet,Rebel Fleet Series,03,Larson B. V.,Read,2017-07-27,Amazon Unlimited,""
695,Earth Fleet,Rebel Fleet Series,04,Larson B. V.,Read,2018-07-17,Amazon Unlimited,""
696,First Strike,Red Company,01,Larson B. V.,Read,2023-10-13,Amazon Unlimited,https://www.amazon.com/gp/product/B0C12FTHK8/ref=ku_mi_rw_edp_ku
697,Discovery,Red Company,02,Larson B. V.,Read,2023-10-21,Amazon Unlimited,""
698,Contact,Red Company,03,Larson B. V.,Read,2023-10-23,Amazon Unlimited,""
699,Swarm,Star Force Series,01,Larson B. V.,Read,2015-01-21,Amazon Unlimited,https://smile.amazon.com/Swarm-Star-Force-Book-1-ebook/dp/B004H8FVEQ/ref=sr_1_4?dchild=1&keywords=swarm&qid=1614705283&s=digital-text&sr=1-4
700,Extinction,Star Force Series,02,Larson B. V.,Read,2015-01-21,Amazon Unlimited,""
701,Rebellion,Star Force Series,03,Larson B. V.,Read,2015-01-21,Amazon Unlimited,""
702,Conquest,Star Force Series,04,Larson B. V.,Read,2015-01-21,Amazon Unlimited,""
703,Battle Station,Star Force Series,05,Larson B. V.,Read,2015-01-21,Amazon Unlimited,""
704,Empire,Star Force Series,06,Larson B. V.,Read,2015-01-21,Amazon Unlimited,""
705,Annihilation,Star Force Series,07,Larson B. V.,Read,2015-01-29,Amazon Unlimited,""
706,Storm Assault,Star Force Series,08,Larson B. V.,Read,2015-02-02,Amazon Unlimited,""
707,The Dead Sun,Star Force Series,09,Larson B. V.,Read,2015-02-05,Amazon Unlimited,""
708,Outcast,Star Force Series,10,Larson B. V.,Read,2015-02-05,Amazon Unlimited,""
709,Exile,Star Force Series,11,Larson B. V.,Read,2015-02-05,Amazon Unlimited,""
710,Demon Star,Star Force Series,12,Larson B. V.,Read,2015-08-11,Amazon Unlimited,""
711,Star Runner,Star Runner,01,Larson B. V.,Read,2022-07-27,Amazon Unlimited,""
712,Fire Fight,Star Runner,02,Larson B. V.,Read,2022-07-27,Amazon Unlimited,""
713,Androids and Aliens,Star Runner,03,Larson B. V.,Read,2022-07-27,Amazon Unlimited,""
714,Steel World,Undying Mercenaries,01,Larson B. V.,Read,2015-05-05,Amazon Unlimited,https://smile.amazon.com/gp/product/B00FCXPC94?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
715,Dust World,Undying Mercenaries,02,Larson B. V.,Read,2015-05-05,Amazon Unlimited,""
716,Tech World,Undying Mercenaries,03,Larson B. V.,Read,2015-05-05,Amazon Unlimited,""
717,Machine Word,Undying Mercenaries,04,Larson B. V.,Read,2015-05-05,Amazon Unlimited,""
718,Death World,Undying Mercenaries,05,Larson B. V.,Read,2016-05-05,Amazon Unlimited,""
719,Home World,Undying Mercenaries,06,Larson B. V.,Read,2016-05-05,Amazon Unlimited,""
720,Rogue World,Undying Mercenaries,07,Larson B. V.,Read,2017-04-09,Amazon Unlimited,""
721,Blood World,Undying Mercenaries,08,Larson B. V.,Read,2018-04-01,Amazon Unlimited,""
722,Dark World,Undying Mercenaries,09,Larson B. V.,Read,2018-03-21,Amazon Unlimited,""
723,Storm World,Undying Mercenaries,10,Larson B. V.,Read,2018-11-14,Amazon Unlimited,""
724,Armor World,Undying Mercenaries,11,Larson B. V.,Read,2019-04-16,Amazon Unlimited,""
725,Clone World,Undying Mercenaries,12,Larson B. V.,Read,2019-11-11,Amazon Unlimited,""
726,Glass World,Undying Mercenaries,13,Larson B. V.,Read,2020-02-08,Amazon Unlimited,""
727,Edge World,Undying Mercenaries,14,Larson B. V.,Read,2020-11-01,Amazon Unlimited,""
728,Green World,Undying Mercenaries,15,Larson B. V.,Read,2021-08-28,Amazon Unlimited,""
729,Ice World,Undying Mercenaries,16,Larson B. V.,Read,2021-10-06,Amazon Unlimited,""
730,City World,Undying Mercenaries,17,Larson B. V.,Read,2022-10-07,Amazon Unlimited,""
731,Sky World,Undying Mercenaries,18,Larson B. V.,Read,2022-10-07,Amazon Unlimited,""
732,Jungle World,Undying Mercenaries,19,Larson B. V.,Read,2023-01-27,Amazon Unlimited,""
733,Crystal World,Undying Mercenaries,20,Larson B. V.,Read,2023-10-06,Amazon Unlimited,""
734,Throne World,Undying Mercenaries,21,Larson B. V.,Read,2024-05-02,Amazon Unlimited,""
735,Save Me from Dangerous Men,Nikki Griffin,01,Lelchuk S A,Read,2022-09-30,Library,https://www.amazon.com/Save-Me-Dangerous-Men-Griffin-ebook/dp/B07GVCDD53/ref=sr_1_1?keywords=Save+Me+from+Dangerous+Men&qid=1664762652&qu=eyJxc2MiOiIxLjkwIiwicXNhIjoiMS44MiIsInFzcCI6IjEuNjkifQ%3D%3D&s=digital-text&sr=1-1
736,One Got Away,Nikki Griffin,02,Lelchuk S A,Read,2022-10-02,Library,""
737,The Three Body Problem,The Three Body Problem Series,01,Liu Cixin,Read,2021-09-19,Amazon Unlimited,https://smile.amazon.com/gp/product/B00IQO403K/ref=ku_mi_rw_edp_ku
738,The Dark Forest,The Three Body Problem Series,02,Liu Cixin,Won't Finish,2021-09-19,Amazon Unlimited,""
739,Star Shroud,Ascension Series,01,Lozito Ken,Read,2017-04-24,Amazon Unlimited,https://smile.amazon.com/gp/product/B01C9AKYT0?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
740,Star Divide,Ascension Series,02,Lozito Ken,Read,2017-04-24,Amazon Unlimited,""
741,Star Alliance,Ascension Series,03,Lozito Ken,Read,2017-04-24,Amazon Unlimited,""
742,Infinity's Edge,Ascension Series,04,Lozito Ken,Read,2018-08-25,Amazon Unlimited,""
743,Rising Force,Ascension Series,05,Lozito Ken,Read,2018-08-25,Amazon Unlimited,""
744,Ascension,Ascension Series,06,Lozito Ken,Final,2018-08-25,Amazon Unlimited,""
745,Acheron Inheritance,Federation Chronicles,01,Lozito Ken,Read,2021-06-01,Amazon Unlimited,https://smile.amazon.com/gp/product/B08G9DJTL2?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
746,Acheron Salvation,Federation Chronicles,02,Lozito Ken,Read,2021-06-01,Amazon Unlimited,""
747,Acheron Redemption,Federation Chronicles,03,Lozito Ken,Read,2023-10-26,Amazon Unlimited,""
748,Genesis,First Colony,01,Lozito Ken,Read,2019-01-17,Amazon Unlimited,https://smile.amazon.com/gp/product/B075TV5BHW?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
749,Nemesis,First Colony,02,Lozito Ken,Read,2019-01-19,Amazon Unlimited,""
750,Legacy,First Colony,03,Lozito Ken,Read,2019-01-19,Amazon Unlimited,""
751,Sanctuary,First Colony,04,Lozito Ken,Read,2019-01-19,Amazon Unlimited,""
752,Discovery,First Colony,05,Lozito Ken,Read,2019-01-19,Amazon Unlimited,""
753,Emergence,First Colony,06,Lozito Ken,Read,2019-07-22,Amazon Unlimited,""
754,Vigilance,First Colony,07,Lozito Ken,Read,2019-07-22,Amazon Unlimited,""
755,Fracture,First Colony,08,Lozito Ken,Read,2019-07-22,Amazon Unlimited,""
756,Harbinger,First Colony,09,Lozito Ken,Read,2019-12-08,Amazon Unlimited,""
757,Insurgent,First Colony,10,Lozito Ken,Read,2021-05-24,Amazon Unlimited,""
758,Invasion,First Colony,11,Lozito Ken,Read,2021-05-24,Amazon Unlimited,""
759,Impulse,First Colony,12,Lozito Ken,Read,2022-02-03,Amazon Unlimited,""
760,Infinity,First Colony,13,Lozito Ken,Read,2023-10-29,Amazon Unlimited,""
761,Expedition Earth,First Colony,14,Lozito Ken,Read,2023-10-31,Amazon Unlimited,""
762,Fallen Earth,First Colony,15,Lozito Ken,Read,2024-01-18,Amazon Unlimited,""
763,The Peacemaker's Code,"","",Malhotra Deepak,Read,2021-12-29,"",""
764,The Peacemaker's Code,"","",Malhotra Deepak,Final,2021-12-30,"",https://smile.amazon.com/gp/product/B08TLR3HCT/ref=ku_mi_rw_edp_ku
765,The Sea of Tranquility A Novel,"","","Mandel Emily St, John",Read,2022-07-16,Library,""
766,Silicon World,Silicon World,01-03,Massa William,Final,2016-06-17,Amazon Unlimited,https://smile.amazon.com/Silicon-Man-William-Massa-ebook/dp/B082J7P2G4/ref=sr_1_1?dchild=1&keywords=Silicon+World%3A+Man+vs.+Machine&qid=1614706315&s=digital-text&sr=1-1
767,Nomad,The New Earth Series,01,Mather Matthew,Read,2021-02-01,Amazon Unlimited,https://smile.amazon.com/Nomad-Thriller-New-Earth-Book-ebook/dp/B013TOAL3E/ref=sr_1_1_sspa?crid=1TQ6LY0RLFFK2&dchild=1&keywords=the+new+earth+series&qid=1614706384&s=digital-text&sprefix=The+New+Earth+Series%2Cdigital-text%2C225&sr=1-1-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEyRkRGOElMMzVZSVk5JmVuY3J5cHRlZElkPUEwNjYzNTM0WlpYS1JVV0FTWEJDJmVuY3J5cHRlZEFkSWQ9QTAzNzIwNjMzVEE5OEQ3RjAwVzA5JndpZGdldE5hbWU9c3BfYXRmJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==
768,Sanctuary,The New Earth Series,02,Mather Matthew,Read,2021-02-02,Amazon Unlimited,""
769,Resistance,The New Earth Series,03,Mather Matthew,Read,2021-02-02,Amazon Unlimited,""
770,Destiny,The New Earth Series,04,Mather Matthew,Final,2021-02-02,Amazon Unlimited,""
771,Going Zero,"",00,McCarten Anthony,Read,2023-07-11,Library,https://www.amazon.com/gp/product/B09XMSX541/ref=kinw_myk_ro_title
772,The Wife Upstairs,"",00,McFadden Freida ,Read,2022-12-19,Amazon Elizabeth,""
773,Scrapyard Ship,Scrapyard Ship Series,01,McGinnis Mark Wayne,Read,2015-08-25,Amazon Unlimited,https://smile.amazon.com/Scrapyard-Ship-Book-ebook/dp/B00FH1ZO3U/ref=sr_1_5?crid=1DAZ7Q5YR1SWV&dchild=1&keywords=scrapyard+ship+series&qid=1614706478&s=digital-text&sprefix=Scrapyard+Ship+Series%2Cdigital-text%2C151&sr=1-5
774,HAB 12,Scrapyard Ship Series,02,McGinnis Mark Wayne,Read,2015-08-25,Amazon Unlimited,""
775,Space Vengeance,Scrapyard Ship Series,03,McGinnis Mark Wayne,Read,2015-08-31,Amazon Unlimited,""
776,Realms of Time,Scrapyard Ship Series,04,McGinnis Mark Wayne,Read,2015-08-31,Amazon Unlimited,""
777,Craing Dominion,Scrapyard Ship Series,05,McGinnis Mark Wayne,Read,2015-08-31,Amazon Unlimited,""
778,The Great Space,Scrapyard Ship Series,06,McGinnis Mark Wayne,Read,2015-09-07,Amazon Unlimited,""
779,Call To Battle,Scrapyard Ship Series,07,McGinnis Mark Wayne,Final,2015-09-07,Amazon Unlimited,""
780,Ship Wrecked I,Ship Wrecked,01,McGinnis Mark Wayne,Read,2019-11-26,Amazon Unlimited,https://smile.amazon.com/gp/product/B0788THR27?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
781,Ship Wrecked II,Ship Wrecked,02,McGinnis Mark Wayne,Read,2019-11-26,Amazon Unlimited,""
782,Ship Wrecked III,Ship Wrecked,03,McGinnis Mark Wayne,Checked 2021-03-02,2019-11-26,Amazon Unlimited,""
783,Star Watch,Star Watch,01,McGinnis Mark Wayne,Read,2016-11-28,Amazon Unlimited,https://smile.amazon.com/Star-Watch-Mark-Wayne-McGinnis-ebook/dp/B011OF9ERE/ref=sr_1_4?crid=21Q161SCHOHVI&dchild=1&keywords=star+watch+series&qid=1614706683&s=digital-text&sprefix=star+watch%2Cdigital-text%2C146&sr=1-4
784,Ricket,Star Watch,02,McGinnis Mark Wayne,Read,2016-11-28,Amazon Unlimited,""
785,Boomer,Star Watch,03,McGinnis Mark Wayne,Read,2016-12-06,Amazon Unlimited,""
786,Glory for Sea and Space,Star Watch,04,McGinnis Mark Wayne,Read,2016-12-06,Amazon Unlimited,""
787,Space Chase,Star Watch,05,McGinnis Mark Wayne,Read,2016-12-06,Amazon Unlimited,""
788,Scrapyard LEGACY,Star Watch,06,McGinnis Mark Wayne,Checked 2022-04-28,2021-12-23,Amazon Unlimited,""
789,Ironhold Station,USS Hamilton,01,McGinnis Mark Wayne,Read,2021-12-18,Amazon Unlimited,https://smile.amazon.com/gp/product/B088F4SXQF/ref=ku_mi_rw_edp_ku
790,Miasma Burn,USS Hamilton,02,McGinnis Mark Wayne,Read,2021-12-18,Amazon Unlimited,""
791,Broadsides,USS Hamilton,03,McGinnis Mark Wayne,Read,2021-12-18,Amazon Unlimited,""
792,USS Jefferson,USS Hamilton,04,McGinnis Mark Wayne,Read,2021-12-23,Amazon Unlimited,""
793,Starship Oblivion,USS Hamilton,04,McGinnis Mark Wayne,Read,2021-12-28,Amazon Unlimited,""
794,Charge of the Symbios,USS Hamilton,04,McGinnis Mark Wayne,Read,2022-07-15,Amazon Unlimited,""
795,Starship Oblivion: Sanctuary Outpost,USS Hamilton,05,McGinnis Mark Wayne,Read,2022-07-20,Amazon Unlimited,""
796,The Enceladus Mission,Ice Moon,01,Morris Brandon Q.,Read,2022-02-24,Amazon Unlimited,https://smile.amazon.com/gp/product/B07GKPC16B/ref=ku_mi_rw_edp_ku
797,The Titan Probe,Ice Moon,02,Morris Brandon Q.,Read,2022-02-24,Amazon Unlimited,""
798,The Io Encounter,Ice Moon,03,Morris Brandon Q.,Read,2022-02-24,Amazon Unlimited,""
799,Return to Enceladus,Ice Moon,04,Morris Brandon Q.,Read,2022-02-24,Amazon Unlimited,""
800,The Jupiter Catastrophe,Ice Moon,05,Morris Brandon Q.,Final,2022-02-24,Amazon Unlimited,""
801,Proxima Rising,Proxima Trilogy,01,Morris Brandon Q.,Read,2021-02-12,Amazon Unlimited,https://smile.amazon.com/gp/product/B07RNM3CNK?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
802,Proxima Dying,Proxima Trilogy,02,Morris Brandon Q.,Read,2021-02-13,Amazon Unlimited,""
803,Proxima Dreaming,Proxima Trilogy,03,Morris Brandon Q.,Final,2021-02-13,Amazon Unlimited,""
804,The Hole,Solar System Series,01,Morris Brandon Q.,Read,2022-03-08,Amazon Unlimited,https://smile.amazon.com/gp/product/B07MBD1393/ref=ku_mi_rw_edp_ku
805,Silent Sun,Solar System Series,02,Morris Brandon Q.,Read,2022-07-02,Amazon Unlimited,""
806,The Rift,Solar System Series,03,Morris Brandon Q.,Read,2022-07-04,Amazon Unlimited,""
807,The Triton Disaster,Solar System Series,04,Morris Brandon Q.,Read,2022-07-06,Amazon Unlimited,""
808,The Clouds of Venus,Solar System Series,05,Morris Brandon Q.,Read,2022-07-08,Amazon Unlimited,""
809,The Dark Spring,Solar System Series,06,Morris Brandon Q.,To Be Read,2019-11-27,Amazon Unlimited,""
810,The Beacon,Solar System Series,07,Morris Brandon Q.,To Be Read,2019-11-27,Amazon Unlimited,""
811,The Pluto Debacle,Solar System Series,08,Morris Brandon Q.,To Be Read,2019-11-27,Amazon Unlimited,""
812,The Uranus Fiasco,Solar System Series,09,Morris Brandon Q.,To Be Read,2021-05-19,Amazon Unlimited,""
813,The Factory of God,The Dark Cloud,01,Morris Brandon Q.,Read,2023-07-29,Amazon Unlimited,https://www.amazon.com/gp/product/B0BYTSN7RB/ref=ku_mi_rw_edp_ku
814,The Bastion of God,The Dark Cloud,02,Morris Brandon Q.,Read,2023-08-06,Amazon Unlimited,""
815,The Sword of God,The Dark Cloud,03,Morris Brandon Q.,Won't Finish,2023-08-06,Amazon Unlimited,""
816,The Disturbance,The Disturbance,01,Morris Brandon Q.,Read,2023-05-15,Amazon Unlimited,https://www.amazon.com/gp/product/B09YCBBDHF/ref=ku_mi_rw_edp_ku
817,The Disturbance 2,The Disturbance,02,Morris Brandon Q.,Read,2023-05-15,Amazon Unlimited,""
818,The Disturbance 3,The Disturbance,03,Morris Brandon Q.,To Be Read,2023-06-23,Amazon Unlimited,""
819,The Portal,Xibalbá,01,Morris Brandon Q.,Read,2024-07-10,Amazon Unlimited,https://www.amazon.com/gp/product/B0CZS5YWGK/ref=ku_mi_rw_edp_ku
820,The Portal 2,Xibalbá,02,Morris Brandon Q.,Publish Date,2024-07-20,Amazon Unlimited,""
821,Galactic,Galactic,01-10,Multiple,Read,2016-06-04,Amazon Unlimited,""
822,Kestrel Class,Kestrel Class Saga,01,Neighbors Toby,Read,2019-11-26,Amazon Unlimited,https://smile.amazon.com/gp/product/B07STXYNZY?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
823,Jump Point,Kestrel Class Saga,02,Neighbors Toby,Read,2019-11-27,Amazon Unlimited,""
824,Gravity Flux,Kestrel Class Saga,03,Neighbors Toby,Read,2019-11-27,Amazon Unlimited,""
825,Modulus Echo,Kestrel Class Saga,04,Neighbors Toby,Read,2019-11-27,Amazon Unlimited,""
826,Zero Friction,Kestrel Class Saga,05,Neighbors Toby,Read,2021-05-19,Amazon Unlimited,""
827,Planet Fall,Kestrel Class Saga,06,Neighbors Toby,Checked 2021-05-19,2021-05-19,Amazon Unlimited,""
828,Guardian Outcast,Star Scavenger Series,01,Ogden G J,Read,2021-01-30,Amazon Unlimited,https://smile.amazon.com/gp/product/B08528SPQB?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
829,Orion Rises,Star Scavenger Series,02,Ogden G J,Read,2021-01-31,Amazon Unlimited,""
830,Goliath Emerges,Star Scavenger Series,03,Ogden G J,Read,2021-01-31,Amazon Unlimited,""
831,Union's End,Star Scavenger Series,04,Ogden G J,Read,2021-01-31,Amazon Unlimited,""
832,The Last Revocater,Star Scavenger Series,05,Ogden G J,Read,2021-01-31,Amazon Unlimited,""
833,The Contingency,The Contingency War,01,Ogden G J,Read,2020-09-29,Amazon Unlimited,""
834,The Way Station Gambit,The Contingency War,02,Ogden G J,Read,2020-10-04,Amazon Unlimited,""
835,Rise of Nimrod Fleet,The Contingency War,03,Ogden G J,Read,2020-10-05,Amazon Unlimited,""
836,Earth's Last War,The Contingency War,04,Ogden G J,Checked 2021-03-02,2020-10-05,Amazon Unlimited,""
837,A Deadly Influence,Abbey Mullen Thriller,01,Omer Mike,Read,2024-02-17,Amazon Unlimited,https://www.amazon.com/dp/B0899ZSB11/ref=mes-dp?_encoding=UTF8&pd_rd_w=69bmy&content-id=amzn1.sym.07f68587-1ea8-46cf-8c0c-8374d8d96b4a&pf_rd_p=07f68587-1ea8-46cf-8c0c-8374d8d96b4a&pf_rd_r=TB4WC1D4YK86FRZ42110&pd_rd_wg=AZp5O&pd_rd_r=820bca9c-833a-4381-b9bf-2c705b0cb771
838,Damaged Intentions,Abbey Mullen Thriller,02,Omer Mike,Read,2024-02-20,Amazon Unlimited,""
839,A Burning Obsession,Abbey Mullen Thriller,03,Omer Mike,Read,2024-03-04,Amazon Unlimited,""
840,War of A.I.,Beyond Secret,01,Pandey Ishan,Checked 2021-03-02,2020-08-25,Amazon Unlimited,https://smile.amazon.com/War-I-Science-Fiction-Thriller-ebook/dp/B08FZ2N64C/ref=sr_1_1?dchild=1&keywords=Pandey+Ishan&qid=1614707254&s=digital-text&sr=1-1
